Time,Temp,Mass,MassLossRate,MCC,DSC
 2.7960000E+003, 2.5300027E+002, 8.8213331E-001, 1.1682146E-004, 1.7498449E+000, 2.6852977E-001
 2.8080000E+003, 2.5400027E+002, 8.8067883E-001, 1.2568738E-004, 1.8826457E+000, 2.8320184E-001
 2.8200000E+003, 2.5500026E+002, 8.7911433E-001, 1.3515758E-004, 2.0244980E+000, 2.9887304E-001
 2.8320000E+003, 2.5600024E+002, 8.7743241E-001, 1.4526548E-004, 2.1759024E+000, 3.1559831E-001
 2.8440000E+003, 2.5700024E+002, 8.7562513E-001, 1.5604538E-004, 2.3373721E+000, 3.3343428E-001
 2.8560000E+003, 2.5800024E+002, 8.7368435E-001, 1.6753221E-004, 2.5094309E+000, 3.5243860E-001
 2.8680000E+003, 2.5900021E+002, 8.7160128E-001, 1.7976150E-004, 2.6926110E+000, 3.7266973E-001
 2.8800000E+003, 2.6000021E+002, 8.6936682E-001, 1.9276908E-004, 2.8874488E+000, 3.9418665E-001
 2.8920000E+003, 2.6100018E+002, 8.6697143E-001, 2.0659085E-004, 3.0944824E+000, 4.1704854E-001
 2.9040000E+003, 2.6200018E+002, 8.6440510E-001, 2.2126255E-004, 3.3142469E+000, 4.4131398E-001
 2.9160000E+003, 2.6300018E+002, 8.6165744E-001, 2.3681935E-004, 3.5472689E+000, 4.6704090E-001
 2.9280000E+003, 2.6400015E+002, 8.5871762E-001, 2.5329544E-004, 3.7940609E+000, 4.9428537E-001
 2.9400000E+003, 2.6500015E+002, 8.5557437E-001, 2.7072366E-004, 4.0551147E+000, 5.2310121E-001
 2.9520000E+003, 2.6600012E+002, 8.5221612E-001, 2.8913491E-004, 4.3308930E+000, 5.5353880E-001
 2.9640000E+003, 2.6700012E+002, 8.4863091E-001, 3.0855753E-004, 4.6218204E+000, 5.8564454E-001
 2.9760000E+003, 2.6800009E+002, 8.4480643E-001, 3.2901677E-004, 4.9282751E+000, 6.1945939E-001
 2.9880000E+003, 2.6900006E+002, 8.4073007E-001, 3.5053384E-004, 5.2505751E+000, 6.5501767E-001
 3.0000000E+003, 2.7000006E+002, 8.3638906E-001, 3.7312525E-004, 5.5889673E+000, 6.9234574E-001
 3.0120000E+003, 2.7100003E+002, 8.3177048E-001, 3.9680177E-004, 5.9436131E+000, 7.3146039E-001
 3.0240000E+003, 2.7200000E+002, 8.2686126E-001, 4.2156747E-004, 6.3145733E+000, 7.7236718E-001
 3.0360000E+003, 2.7300000E+002, 8.2164824E-001, 4.4741857E-004, 6.7017918E+000, 8.1505871E-001
 3.0480000E+003, 2.7399997E+002, 8.1611866E-001, 4.7434223E-004, 7.1050758E+000, 8.5951239E-001
 3.0600000E+003, 2.7499994E+002, 8.1025958E-001, 5.0231535E-004, 7.5240798E+000, 9.0568835E-001
 3.0720000E+003, 2.7599991E+002, 8.0405873E-001, 5.3130306E-004, 7.9582806E+000, 9.5352721E-001
 3.0840000E+003, 2.7699988E+002, 7.9750413E-001, 5.6125736E-004, 8.4069605E+000, 1.0029480E+000
 3.0960000E+003, 2.7799985E+002, 7.9058462E-001, 5.9211563E-004, 8.8691797E+000, 1.0538448E+000
 3.1080000E+003, 2.7899985E+002, 7.8328973E-001, 6.2379887E-004, 9.3437567E+000, 1.1060852E+000
 3.1200000E+003, 2.7999982E+002, 7.7561021E-001, 6.5621058E-004, 9.8292446E+000, 1.1595069E+000
 3.1320000E+003, 2.8099979E+002, 7.6753789E-001, 6.8923470E-004, 1.0323907E+001, 1.2139158E+000
 3.1440000E+003, 2.8199976E+002, 7.5906634E-001, 7.2273461E-004, 1.0825695E+001, 1.2690830E+000
 3.1560000E+003, 2.8299973E+002, 7.5019068E-001, 7.5655128E-004, 1.1332229E+001, 1.3247429E+000
 3.1680000E+003, 2.8399969E+002, 7.4090821E-001, 7.9050253E-004, 1.1840776E+001, 1.3805909E+000
 3.1800000E+003, 2.8499966E+002, 7.3121858E-001, 8.2438166E-004, 1.2348245E+001, 1.4362823E+000
 3.1920000E+003, 2.8599963E+002, 7.2112393E-001, 8.5795688E-004, 1.2851161E+001, 1.4914303E+000
 3.2040000E+003, 2.8699960E+002, 7.1062952E-001, 8.9097110E-004, 1.3345675E+001, 1.5456066E+000
 3.2160000E+003, 2.8799957E+002, 6.9974369E-001, 9.2314195E-004, 1.3827556E+001, 1.5983407E+000
 3.2280000E+003, 2.8899954E+002, 6.8847841E-001, 9.5416274E-004, 1.4292210E+001, 1.6491220E+000
 3.2400000E+003, 2.8999951E+002, 6.7684937E-001, 9.8370342E-004, 1.4734694E+001, 1.6974013E+000
 3.2520000E+003, 2.9099951E+002, 6.6487652E-001, 1.0114133E-003, 1.5149755E+001, 1.7425954E+000
 3.2640000E+003, 2.9199948E+002, 6.5258402E-001, 1.0369238E-003, 1.5531872E+001, 1.7840915E+000
 3.2760000E+003, 2.9299945E+002, 6.4000046E-001, 1.0598525E-003, 1.5875316E+001, 1.8212544E+000
 3.2880000E+003, 2.9399945E+002, 6.2715924E-001, 1.0798083E-003, 1.6174229E+001, 1.8534349E+000
 3.3000000E+003, 2.9499942E+002, 6.1409831E-001, 1.0963975E-003, 1.6422716E+001, 1.8799798E+000
 3.3120000E+003, 2.9599942E+002, 6.0086054E-001, 1.1092314E-003, 1.6614950E+001, 1.9002444E+000
 3.3240000E+003, 2.9699942E+002, 5.8749318E-001, 1.1179339E-003, 1.6745304E+001, 1.9136065E+000
 3.3360000E+003, 2.9799942E+002, 5.7404804E-001, 1.1221521E-003, 1.6808489E+001, 1.9194818E+000
 3.3480000E+003, 2.9899942E+002, 5.6058073E-001, 1.1215658E-003, 1.6799707E+001, 1.9173417E+000
 3.3600000E+003, 2.9999942E+002, 5.4715079E-001, 1.1158990E-003, 1.6714823E+001, 1.9067315E+000
 3.3720000E+003, 3.0099942E+002, 5.3382051E-001, 1.1049308E-003, 1.6550533E+001, 1.8872888E+000
 3.3840000E+003, 3.0199945E+002, 5.2065444E-001, 1.0885078E-003, 1.6304537E+001, 1.8587636E+000
 3.3960000E+003, 3.0299945E+002, 5.0771862E-001, 1.0665550E-003, 1.5975712E+001, 1.8210371E+000
 3.4080000E+003, 3.0399948E+002, 4.9507943E-001, 1.0390859E-003, 1.5564257E+001, 1.7741380E+000
 3.4200000E+003, 3.0499951E+002, 4.8280248E-001, 1.0062114E-003, 1.5071836E+001, 1.7182570E+000
 3.4320000E+003, 3.0599954E+002, 4.7095150E-001, 9.6814695E-004, 1.4501677E+001, 1.6537597E+000
 3.4440000E+003, 3.0699957E+002, 4.5958686E-001, 9.2521630E-004, 1.3858626E+001, 1.5811914E+000
 3.4560000E+003, 3.0799963E+002, 4.4876450E-001, 8.7785226E-004, 1.3149171E+001, 1.5012788E+000
 3.4680000E+003, 3.0899966E+002, 4.3853447E-001, 8.2659366E-004, 1.2381379E+001, 1.4149244E+000
 3.4800000E+003, 3.0999973E+002, 4.2893982E-001, 7.7207782E-004, 1.1564796E+001, 1.3231953E+000
 3.4920000E+003, 3.1099976E+002, 4.2001531E-001, 7.1502838E-004, 1.0710264E+001, 1.2273005E+000
 3.5040000E+003, 3.1199982E+002, 4.1178668E-001, 6.5623893E-004, 9.8296690E+000, 1.1285657E+000
 3.5160000E+003, 3.1299988E+002, 4.0426975E-001, 5.9655216E-004, 8.9356337E+000, 1.0283973E+000
 3.5280000E+003, 3.1399994E+002, 3.9747015E-001, 5.3683534E-004, 8.0411472E+000, 9.2824125E-001
 3.5400000E+003, 3.1499997E+002, 3.9138296E-001, 4.7795312E-004, 7.1591625E+000, 8.2953823E-001
 3.5520000E+003, 3.1600003E+002, 3.8599318E-001, 4.2073862E-004, 6.3021584E+000, 7.3367637E-001
 3.5640000E+003, 3.1700009E+002, 3.8127601E-001, 3.6596484E-004, 5.4817128E+000, 6.4194155E-001
 3.5760000E+003, 3.1800012E+002, 3.7719804E-001, 3.1431741E-004, 4.7080965E+000, 5.5547446E-001
 3.5880000E+003, 3.1900015E+002, 3.7371808E-001, 2.6637080E-004, 3.9899139E+000, 4.7522852E-001
 3.6000000E+003, 3.2000021E+002, 3.7078899E-001, 2.2256949E-004, 3.3338232E+000, 4.0194076E-001
 3.6120000E+003, 3.2100024E+002, 3.6835903E-001, 1.8321558E-004, 2.7443490E+000, 3.3611056E-001
 3.6240000E+003, 3.2200027E+002, 3.6637375E-001, 1.4846362E-004, 2.2238064E+000, 2.7798969E-001
 3.6360000E+003, 3.2300031E+002, 3.6477774E-001, 1.1832327E-004, 1.7723403E+000, 2.2759044E-001
 3.6480000E+003, 3.2400031E+002, 3.6351630E-001, 9.2669688E-005, 1.3880804E+000, 1.8469918E-001
 3.6600000E+003, 3.2500034E+002, 3.6253694E-001, 7.1260583E-005, 1.0673977E+000, 1.4890732E-001
 3.6720000E+003, 3.2600037E+002, 3.6179063E-001, 5.3758802E-005, 8.0524218E-001, 1.1964850E-001
 3.6840000E+003, 3.2700037E+002, 3.6123288E-001, 3.9758441E-005, 5.9553361E-001, 9.6241832E-002
 3.6960000E+003, 3.2800037E+002, 3.6082432E-001, 2.8812365E-005, 4.3157455E-001, 7.7938162E-002
 3.7080000E+003, 3.2900040E+002, 3.6053109E-001, 2.0459018E-005, 3.0645147E-001, 6.3964903E-002
 3.7200000E+003, 3.3000040E+002, 3.6032483E-001, 1.4246491E-005, 2.1339531E-001, 5.3566102E-002
 3.7320000E+003, 3.3100040E+002, 3.6018237E-001, 9.7523098E-006, 1.4607787E-001, 4.6034437E-002
 3.7440000E+003, 3.3200040E+002, 3.6008546E-001, 6.5979198E-006, 9.8828897E-002, 4.0737860E-002
 3.7560000E+003, 3.3300040E+002, 3.6001998E-001, 4.4575459E-006, 6.6768669E-002, 3.7131269E-002
 3.7680000E+003, 3.3400040E+002, 3.5997552E-001, 3.0616609E-006, 4.5859996E-002, 3.4763426E-002
 3.7800000E+003, 3.3500040E+002, 3.5994440E-001, 2.1958438E-006, 3.2891095E-002, 3.3276606E-002
 3.7920000E+003, 3.3600040E+002, 3.5992137E-001, 1.6961366E-006, 2.5406085E-002, 3.2396473E-002
 3.8040000E+003, 3.3700040E+002, 3.5990274E-001, 1.4421603E-006, 2.1601826E-002, 3.1921137E-002
 3.8160000E+003, 3.3800040E+002, 3.5988611E-001, 1.3491939E-006, 2.0209301E-002, 3.1709228E-002
 3.8280000E+003, 3.3900040E+002, 3.5986993E-001, 1.3602395E-006, 2.0374751E-002, 3.1663995E-002
 3.8400000E+003, 3.4000040E+002, 3.5985321E-001, 1.4388088E-006, 2.1551624E-002, 3.1724881E-002
 3.8520000E+003, 3.4100040E+002, 3.5983521E-001, 1.5628643E-006, 2.3409827E-002, 3.1853817E-002
 3.8640000E+003, 3.4200040E+002, 3.5981557E-001, 1.7200747E-006, 2.5764650E-002, 3.2029670E-002
 3.8760000E+003, 3.4300040E+002, 3.5979384E-001, 1.9043325E-006, 2.8524609E-002, 3.2241356E-002
 3.8880000E+003, 3.4400040E+002, 3.5976976E-001, 2.1133562E-006, 3.1655535E-002, 3.2483775E-002
 3.9000000E+003, 3.4500040E+002, 3.5974300E-001, 2.3471396E-006, 3.5157327E-002, 3.2755844E-002
 3.9120000E+003, 3.4600040E+002, 3.5971332E-001, 2.6070118E-006, 3.9049901E-002, 3.3059139E-002
 3.9240000E+003, 3.4700040E+002, 3.5968032E-001, 2.8951085E-006, 4.3365240E-002, 3.3395294E-002
 3.9360000E+003, 3.4800040E+002, 3.5964370E-001, 3.2140961E-006, 4.8143294E-002, 3.3767786E-002
 3.9480000E+003, 3.4900040E+002, 3.5960305E-001, 3.5670478E-006, 5.3430084E-002, 3.4179956E-002
 3.9600000E+003, 3.5000040E+002, 3.5955793E-001, 3.9573970E-006, 5.9277043E-002, 3.4635417E-002
 3.9720000E+003, 3.5100040E+002, 3.5950789E-001, 4.3889358E-006, 6.5740980E-002, 3.5139091E-002
 3.9840000E+003, 3.5200040E+002, 3.5945243E-001, 4.8658335E-006, 7.2884329E-002, 3.5696011E-002
 3.9960000E+003, 3.5300040E+002, 3.5939091E-001, 5.3926642E-006, 8.0775626E-002, 3.6310948E-002
 4.0080000E+003, 3.5400040E+002, 3.5932276E-001, 5.9744430E-006, 8.9489967E-002, 3.6990322E-002
 4.0200000E+003, 3.5500040E+002, 3.5924730E-001, 6.6166626E-006, 9.9109650E-002, 3.7739556E-002
 4.0320000E+003, 3.5600040E+002, 3.5916370E-001, 7.3253391E-006, 1.0972477E-001, 3.8566951E-002
 4.0440000E+003, 3.5700040E+002, 3.5907117E-001, 8.1070548E-006, 1.2143392E-001, 3.9479256E-002
 4.0560000E+003, 3.5800040E+002, 3.5896879E-001, 8.9690084E-006, 1.3434495E-001, 4.0485669E-002
 4.0680000E+003, 3.5900040E+002, 3.5885555E-001, 9.9190693E-006, 1.4857572E-001, 4.1594233E-002
 4.0800000E+003, 3.6000040E+002, 3.5873035E-001, 1.0965834E-005, 1.6425499E-001, 4.2816058E-002
 4.0920000E+003, 3.6100040E+002, 3.5859194E-001, 1.2118687E-005, 1.8152334E-001, 4.4161309E-002
 4.1040000E+003, 3.6200040E+002, 3.5843903E-001, 1.3387865E-005, 2.0053411E-001, 4.5642678E-002
 4.1160000E+003, 3.6300040E+002, 3.5827011E-001, 1.4784528E-005, 2.2145444E-001, 4.7272250E-002
 4.1280000E+003, 3.6400040E+002, 3.5808361E-001, 1.6320833E-005, 2.4446645E-001, 4.9065441E-002
 4.1400000E+003, 3.6500040E+002, 3.5787779E-001, 1.8010012E-005, 2.6976830E-001, 5.1036242E-002
 4.1520000E+003, 3.6600040E+002, 3.5765070E-001, 1.9866451E-005, 2.9757553E-001, 5.3202596E-002
 4.1640000E+003, 3.6700040E+002, 3.5740024E-001, 2.1905784E-005, 3.2812229E-001, 5.5581808E-002
 4.1760000E+003, 3.6800040E+002, 3.5712412E-001, 2.4144974E-005, 3.6166266E-001, 5.8194805E-002
 4.1880000E+003, 3.6900040E+002, 3.5681987E-001, 2.6602414E-005, 3.9847216E-001, 6.1061755E-002
 4.2000000E+003, 3.7000040E+002, 3.5648468E-001, 2.9298024E-005, 4.3884915E-001, 6.4206615E-002
 4.2120000E+003, 3.7100037E+002, 3.5611564E-001, 3.2253341E-005, 4.8311624E-001, 6.7654371E-002
 4.2240000E+003, 3.7200037E+002, 3.5570946E-001, 3.5491630E-005, 5.3162193E-001, 7.1432658E-002
 4.2360000E+003, 3.7300037E+002, 3.5526258E-001, 3.9037979E-005, 5.8474195E-001, 7.5569548E-002
 4.2480000E+003, 3.7400037E+002, 3.5477117E-001, 4.2919401E-005, 6.4288098E-001, 8.0097012E-002
 4.2600000E+003, 3.7500037E+002, 3.5423100E-001, 4.7164915E-005, 7.0647371E-001, 8.5049219E-002
 4.2720000E+003, 3.7600037E+002, 3.5363758E-001, 5.1805666E-005, 7.7598649E-001, 9.0462223E-002
 4.2840000E+003, 3.7700037E+002, 3.5298592E-001, 5.6874964E-005, 8.5191852E-001, 9.6374735E-002
 4.2960000E+003, 3.7800037E+002, 3.5227066E-001, 6.2408384E-005, 9.3480247E-001, 1.0282801E-001
 4.3080000E+003, 3.7900037E+002, 3.5148606E-001, 6.8443806E-005, 1.0252059E+000, 1.0986661E-001
 4.3200000E+003, 3.8000037E+002, 3.5062578E-001, 7.5021424E-005, 1.1237307E+000, 1.1753692E-001
 4.3320000E+003, 3.8100034E+002, 3.4968314E-001, 8.2183782E-005, 1.2310141E+000, 1.2588890E-001
 4.3440000E+003, 3.8200034E+002, 3.4865078E-001, 8.9975700E-005, 1.3477277E+000, 1.3497393E-001
 4.3560000E+003, 3.8300034E+002, 3.4752092E-001, 9.8444216E-005, 1.4745759E+000, 1.4484720E-001
 4.3680000E+003, 3.8400034E+002, 3.4628513E-001, 1.0763844E-004, 1.6122944E+000, 1.5556617E-001
 4.3800000E+003, 3.8500034E+002, 3.4493440E-001, 1.1760936E-004, 1.7616467E+000, 1.6718963E-001
 4.3920000E+003, 3.8600034E+002, 3.4345910E-001, 1.2840953E-004, 1.9234204E+000, 1.7977852E-001
 4.4040000E+003, 3.8700031E+002, 3.4184894E-001, 1.4009277E-004, 2.0984211E+000, 1.9339567E-001
 4.4160000E+003, 3.8800031E+002, 3.4009299E-001, 1.5271355E-004, 2.2874653E+000, 2.0810381E-001
 4.4280000E+003, 3.8900031E+002, 3.3817971E-001, 1.6632651E-004, 2.4913712E+000, 2.2396655E-001
 4.4400000E+003, 3.9000027E+002, 3.3609682E-001, 1.8098562E-004, 2.7109468E+000, 2.4104659E-001
 4.4520000E+003, 3.9100027E+002, 3.3383149E-001, 1.9674325E-004, 2.9469771E+000, 2.5940421E-001
 4.4640000E+003, 3.9200027E+002, 3.3137023E-001, 2.1364902E-004, 3.2002051E+000, 2.7909675E-001
 4.4760000E+003, 3.9300024E+002, 3.2869896E-001, 2.3174848E-004, 3.4713132E+000, 3.0017668E-001
 4.4880000E+003, 3.9400024E+002, 3.2580316E-001, 2.5108148E-004, 3.7608984E+000, 3.2268953E-001
 4.5000000E+003, 3.9500024E+002, 3.2266775E-001, 2.7168030E-004, 4.0694437E+000, 3.4667146E-001
 4.5120000E+003, 3.9600021E+002, 3.1927747E-001, 2.9356746E-004, 4.3972874E+000, 3.7214866E-001
 4.5240000E+003, 3.9700021E+002, 3.1561670E-001, 3.1675334E-004, 4.7445836E+000, 3.9913151E-001
 4.5360000E+003, 3.9800018E+002, 3.1166995E-001, 3.4123319E-004, 5.1112628E+000, 4.2761296E-001
 4.5480000E+003, 3.9900018E+002, 3.0742177E-001, 3.6698420E-004, 5.4969816E+000, 4.5756483E-001
 4.5600000E+003, 4.0000015E+002, 3.0285716E-001, 3.9396191E-004, 5.9010754E+000, 4.8893362E-001
 4.5720000E+003, 4.0100015E+002, 2.9796177E-001, 4.2209649E-004, 6.3224978E+000, 5.2163577E-001
 4.5840000E+003, 4.0200012E+002, 2.9272231E-001, 4.5128883E-004, 6.7597637E+000, 5.5555379E-001
 4.5960000E+003, 4.0300009E+002, 2.8712684E-001, 4.8140620E-004, 7.2108855E+000, 5.9052986E-001
 4.6080000E+003, 4.0400009E+002, 2.8116524E-001, 5.1227823E-004, 7.6733112E+000, 6.2636262E-001
 4.6200000E+003, 4.0500006E+002, 2.7482969E-001, 5.4369250E-004, 8.1438589E+000, 6.6280186E-001
 4.6320000E+003, 4.0600006E+002, 2.6811516E-001, 5.7539088E-004, 8.6186628E+000, 6.9954270E-001
 4.6440000E+003, 4.0700003E+002, 2.6102006E-001, 6.0706609E-004, 9.0931196E+000, 7.3622334E-001
 4.6560000E+003, 4.0800000E+002, 2.5354677E-001, 6.3835905E-004, 9.5618505E+000, 7.7242166E-001
 4.6680000E+003, 4.0900000E+002, 2.4570231E-001, 6.6885765E-004, 1.0018683E+001, 8.0765235E-001
 4.6800000E+003, 4.0999997E+002, 2.3749894E-001, 6.9809699E-004, 1.0456654E+001, 8.4137052E-001
 4.6920000E+003, 4.1099997E+002, 2.2895479E-001, 7.2556164E-004, 1.0868040E+001, 8.7297004E-001
 4.7040000E+003, 4.1199994E+002, 2.2009453E-001, 7.5069029E-004, 1.1244437E+001, 9.0179342E-001
 4.7160000E+003, 4.1299994E+002, 2.1094973E-001, 7.7288417E-004, 1.1576875E+001, 9.2713809E-001
 4.7280000E+003, 4.1399991E+002, 2.0155935E-001, 7.9151790E-004, 1.1855986E+001, 9.4827175E-001
 4.7400000E+003, 4.1499991E+002, 1.9196992E-001, 8.0595526E-004, 1.2072240E+001, 9.6444958E-001
 4.7520000E+003, 4.1599991E+002, 1.8223560E-001, 8.1556855E-004, 1.2216235E+001, 9.7493798E-001
 4.7640000E+003, 4.1699991E+002, 1.7241789E-001, 8.1976212E-004, 1.2279050E+001, 9.7904098E-001
 4.7760000E+003, 4.1799991E+002, 1.6258514E-001, 8.1800000E-004, 1.2252656E+001, 9.7613448E-001
 4.7880000E+003, 4.1899991E+002, 1.5281157E-001, 8.0983673E-004, 1.2130380E+001, 9.6569961E-001
 4.8000000E+003, 4.1999991E+002, 1.4317608E-001, 7.9494965E-004, 1.1907389E+001, 9.4736558E-001
 4.8120000E+003, 4.2099994E+002, 1.3376054E-001, 7.7317201E-004, 1.1581186E+001, 9.2094266E-001
 4.8240000E+003, 4.2199994E+002, 1.2464771E-001, 7.4452395E-004, 1.1152073E+001, 8.8646132E-001
 4.8360000E+003, 4.2299997E+002, 1.1591887E-001, 7.0923840E-004, 1.0623538E+001, 8.4420264E-001
 4.8480000E+003, 4.2400000E+002, 1.0765110E-001, 6.6777976E-004, 1.0002538E+001, 7.9472178E-001
 4.8600000E+003, 4.2500003E+002, 9.9914514E-002, 6.2085054E-004, 9.2995939E+000, 7.3884869E-001
 4.8720000E+003, 4.2600006E+002, 9.2769355E-002, 5.6938466E-004, 8.5286970E+000, 6.7768914E-001
 4.8840000E+003, 4.2700009E+002, 8.6263411E-002, 5.1452388E-004, 7.7069483E+000, 6.1258942E-001
 4.8960000E+003, 4.2800012E+002, 8.0429703E-002, 4.5757683E-004, 6.8539500E+000, 5.4509276E-001
 4.9080000E+003, 4.2900015E+002, 7.5284824E-002, 3.9996061E-004, 5.9909286E+000, 4.7686732E-001
 4.9200000E+003, 4.3000021E+002, 7.0828080E-002, 3.4312822E-004, 5.1396480E+000, 4.0962470E-001
 4.9320000E+003, 4.3100024E+002, 6.7041524E-002, 2.8848604E-004, 4.3211741E+000, 3.4501404E-001
 4.9440000E+003, 4.3200027E+002, 6.3891053E-002, 2.3730876E-004, 3.5545998E+000, 2.8453466E-001
 4.9560000E+003, 4.3300031E+002, 6.1328456E-002, 1.9065973E-004, 2.8558533E+000, 2.2943328E-001
 4.9680000E+003, 4.3400034E+002, 5.9294354E-002, 1.4932630E-004, 2.2367282E+000, 1.8063051E-001
 4.9800000E+003, 4.3500034E+002, 5.7721823E-002, 1.1377769E-004, 1.7042530E+000, 1.3867491E-001
 4.9920000E+003, 4.3600037E+002, 5.6540284E-002, 8.4151870E-005, 1.2604938E+000, 1.0371903E-001
 5.0040000E+003, 4.3700037E+002, 5.5679422E-002, 6.0273189E-005, 9.0281981E-001, 7.5553298E-002
 5.0160000E+003, 4.3800040E+002, 5.5072695E-002, 4.1699066E-005, 6.2460184E-001, 5.3648118E-002
 5.0280000E+003, 4.3900040E+002, 5.4660134E-002, 2.7788970E-005, 4.1624534E-001, 3.7249744E-002
 5.0400000E+003, 4.4000040E+002, 5.4390248E-002, 1.7785767E-005, 2.6640940E-001, 2.5458707E-002
 5.0520000E+003, 4.4100040E+002, 5.4220907E-002, 1.0897775E-005, 1.6323555E-001, 1.7339792E-002
 5.0640000E+003, 4.4200040E+002, 5.4119326E-002, 6.3704915E-006, 9.5422298E-002, 1.2005884E-002
 5.0760000E+003, 4.4300043E+002, 5.4061282E-002, 3.5397186E-006, 5.3020723E-002, 8.6713377E-003
 5.0880000E+003, 4.4400043E+002, 5.4029800E-002, 1.8620597E-006, 2.7891412E-002, 6.6925501E-003
 5.1000000E+003, 4.4500043E+002, 5.4013666E-002, 9.2338877E-007, 1.3831252E-002, 5.5892454E-003
 5.1120000E+003, 4.4600043E+002, 5.4005880E-002, 4.2967292E-007, 6.4359833E-003, 5.0059599E-003
 5.1240000E+003, 4.4700043E+002, 5.4002363E-002, 1.8668051E-007, 2.7962495E-003, 4.7184420E-003
 5.1360000E+003, 4.4800043E+002, 5.4000881E-002, 7.5327023E-008, 1.1283081E-003, 4.5893430E-003
 5.1480000E+003, 4.4900043E+002, 5.4000303E-002, 2.8067452E-008, 4.2041668E-004, 4.5339954E-003
 5.1600000E+003, 4.5000043E+002, 5.4000095E-002, 9.5979633E-009, 1.4376594E-004, 4.5124851E-003
 5.1720000E+003, 4.5100043E+002, 5.4000027E-002, 2.9922853E-009, 4.4820834E-005, 4.5059030E-003
 5.1840000E+003, 4.5200043E+002, 5.4000009E-002, 8.4447166E-010, 1.2649170E-005, 4.5033065E-003
 5.1960000E+003, 4.5300043E+002, 5.4000001E-002, 2.1409505E-010, 3.2068863E-006, 4.5017083E-003
 5.2080000E+003, 4.5400043E+002, 5.4000001E-002, 4.8361939E-011, 7.2440366E-007, 4.4984571E-003
 5.2200000E+003, 4.5500043E+002, 5.4000001E-002, 9.6482761E-012, 1.4451957E-007, 4.5019025E-003
 5.2320000E+003, 4.5600043E+002, 5.4000001E-002, 1.6839800E-012, 2.5223994E-008, 4.4994270E-003
 5.2440000E+003, 4.5700043E+002, 5.4000001E-002, 2.5454023E-013, 3.8127066E-009, 4.5014280E-003
 5.2560000E+003, 4.5800043E+002, 5.4000001E-002, 3.2959238E-014, 4.9368970E-010, 4.5005288E-003
 5.2680000E+003, 4.5900043E+002, 5.4000001E-002, 3.6134582E-015, 5.4125256E-011, 4.4998559E-003
 5.2800000E+003, 4.6000043E+002, 5.4000001E-002, 3.3124475E-016, 4.9616478E-012, 4.5007714E-003
 5.2920000E+003, 4.6100043E+002, 5.4000001E-002, 2.5050430E-017, 3.7522530E-013, 4.4999779E-003
 5.3040000E+003, 4.6200043E+002, 5.4000001E-002, 1.5404911E-018, 2.3074704E-014, 4.5000585E-003
 5.3160000E+003, 4.6300043E+002, 5.4000001E-002, 7.5851984E-020, 1.1361715E-015, 4.4992073E-003
 5.3280000E+003, 4.6400043E+002, 5.4000001E-002, 2.9413127E-021, 4.4057327E-017, 4.5004319E-003
 5.3400000E+003, 4.6500043E+002, 5.4000001E-002, 8.8240517E-023, 1.3217368E-018, 4.5011006E-003
 5.3520000E+003, 4.6600043E+002, 5.4000001E-002, 2.0094685E-024, 3.0099422E-020, 4.5012413E-003
 5.3640000E+003, 4.6700043E+002, 5.4000001E-002, 3.4034864E-026, 5.0980135E-022, 4.5006815E-003
 5.3760000E+003, 4.6800043E+002, 5.4000001E-002, 4.1947741E-028, 6.2832669E-024, 4.5000454E-003
 5.3880000E+003, 4.6900043E+002, 5.4000001E-002, 3.6751272E-030, 5.5048982E-026, 4.5013772E-003
 5.4000000E+003, 4.7000043E+002, 5.4000001E-002, 2.2321952E-032, 3.3435598E-028, 4.5015831E-003
 5.4120000E+003, 4.7100043E+002, 5.4000001E-002, 9.1502776E-035, 1.3706015E-030, 4.5004534E-003
 5.4240000E+003, 4.7200043E+002, 5.4000001E-002, 2.4598133E-037, 3.6845044E-033, 4.5004762E-003
 5.4360000E+003, 4.7300043E+002, 5.4000001E-002, 0.0000000E+000, 6.2987850E-036, 4.5004440E-003
 5.4480000E+003, 4.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009279E-003
 5.4600000E+003, 4.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000254E-003
 5.4720000E+003, 4.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996128E-003
 5.4840000E+003, 4.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010713E-003
 5.4960000E+003, 4.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999155E-003
 5.5080000E+003, 4.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014247E-003
 5.5200000E+003, 4.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001167E-003
 5.5320000E+003, 4.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011556E-003
 5.5440000E+003, 4.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005544E-003
 5.5560000E+003, 4.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008496E-003
 5.5680000E+003, 4.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000082E-003
