Time,Temp,Mass,MassLossRate,MCC,DSC
 5.2200000E+003, 4.5500043E+002, 5.4000001E-002, 4.2277387E-019, 6.3326440E-015, 4.4991695E-003
 5.2320000E+003, 4.5600043E+002, 5.4000001E-002, 3.2698244E-021, 4.8978036E-017, 4.5015244E-003
 5.2440000E+003, 4.5700043E+002, 5.4000001E-002, 1.3862680E-023, 2.0764627E-019, 4.5014299E-003
 5.2560000E+003, 4.5800043E+002, 5.4000001E-002, 3.0014429E-026, 4.4957998E-022, 4.5009949E-003
 5.2680000E+003, 4.5900043E+002, 5.4000001E-002, 3.0667873E-029, 4.5936786E-025, 4.5007509E-003
 5.2800000E+003, 4.6000043E+002, 5.4000001E-002, 1.3541721E-032, 2.0283870E-028, 4.5016687E-003
 5.2920000E+003, 4.6100043E+002, 5.4000001E-002, 2.3424719E-036, 3.5087410E-032, 4.5011784E-003
 5.3040000E+003, 4.6200043E+002, 5.4000001E-002, 0.0000000E+000, 2.1313046E-036, 4.5012245E-003
 5.3160000E+003, 4.6300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008743E-003
 5.3280000E+003, 4.6400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007202E-003
 5.3400000E+003, 4.6500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019221E-003
 5.3520000E+003, 4.6600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019649E-003
 5.3640000E+003, 4.6700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012264E-003
 5.3760000E+003, 4.6800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018992E-003
 5.3880000E+003, 4.6900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996161E-003
 5.4000000E+003, 4.7000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010038E-003
 5.4120000E+003, 4.7100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014904E-003
 5.4240000E+003, 4.7200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992934E-003
 5.4360000E+003, 4.7300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004659E-003
 5.4480000E+003, 4.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016394E-003
 5.4600000E+003, 4.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014089E-003
 5.4720000E+003, 4.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010676E-003
 5.4840000E+003, 4.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004701E-003
 5.4960000E+003, 4.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011886E-003
 5.5080000E+003, 4.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012510E-003
 5.5200000E+003, 4.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000464E-003
 5.5320000E+003, 4.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998294E-003
 5.5440000E+003, 4.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002322E-003
 5.5560000E+003, 4.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024776E-003
 5.5680000E+003, 4.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009213E-003
 5.5800000E+003, 4.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011761E-003
 5.5920000E+003, 4.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000766E-003
 5.6040000E+003, 4.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5025768E-003
 5.6160000E+003, 4.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002992E-003
 5.6280000E+003, 4.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012566E-003
 5.6400000E+003, 4.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008953E-003
 5.6520000E+003, 4.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997265E-003
 5.6640000E+003, 4.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001782E-003
 5.6760000E+003, 4.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017870E-003
 5.6880000E+003, 4.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024958E-003
 5.7000000E+003, 4.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014643E-003
 5.7120000E+003, 4.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019677E-003
 5.7240000E+003, 4.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999048E-003
 5.7360000E+003, 4.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002527E-003
 5.7480000E+003, 4.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998294E-003
 5.7600000E+003, 5.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008929E-003
 5.7720000E+003, 5.0100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009926E-003
 5.7840000E+003, 5.0200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016226E-003
 5.7960000E+003, 5.0300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007593E-003
 5.8080000E+003, 5.0400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997637E-003
 5.8200000E+003, 5.0500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016087E-003
 5.8320000E+003, 5.0600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011775E-003
 5.8440000E+003, 5.0700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000277E-003
 5.8560000E+003, 5.0800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994084E-003
 5.8680000E+003, 5.0900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005721E-003
 5.8800000E+003, 5.1000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024292E-003
 5.8920000E+003, 5.1100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018098E-003
 5.9040000E+003, 5.1200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019714E-003
 5.9160000E+003, 5.1300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000529E-003
 5.9280000E+003, 5.1400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002932E-003
 5.9400000E+003, 5.1500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016855E-003
 5.9520000E+003, 5.1600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016068E-003
 5.9640000E+003, 5.1700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013609E-003
 5.9760000E+003, 5.1800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991970E-003
 5.9880000E+003, 5.1900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002582E-003
 6.0000000E+003, 5.2000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009740E-003
 6.0120000E+003, 5.2100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008468E-003
 6.0240000E+003, 5.2200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5023602E-003
 6.0360000E+003, 5.2300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001702E-003
 6.0480000E+003, 5.2400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001614E-003
 6.0600000E+003, 5.2500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006135E-003
 6.0720000E+003, 5.2600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008454E-003
 6.0840000E+003, 5.2700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992007E-003
 6.0960000E+003, 5.2800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000887E-003
 6.1080000E+003, 5.2900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018531E-003
 6.1200000E+003, 5.3000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998047E-003
 6.1320000E+003, 5.3100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992487E-003
 6.1440000E+003, 5.3200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007672E-003
 6.1560000E+003, 5.3300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007472E-003
 6.1680000E+003, 5.3400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999816E-003
 6.1800000E+003, 5.3500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999095E-003
 6.1920000E+003, 5.3600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003388E-003
 6.2040000E+003, 5.3700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001926E-003
 6.2160000E+003, 5.3800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999686E-003
 6.2280000E+003, 5.3900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5022736E-003
 6.2400000E+003, 5.4000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008417E-003
 6.2520000E+003, 5.4100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5021637E-003
 6.2640000E+003, 5.4200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000399E-003
 6.2760000E+003, 5.4300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008804E-003
 6.2880000E+003, 5.4400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5016068E-003
 6.3000000E+003, 5.4500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011216E-003
 6.3120000E+003, 5.4600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998890E-003
 6.3240000E+003, 5.4700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017041E-003
 6.3360000E+003, 5.4800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007146E-003
 6.3480000E+003, 5.4900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5026322E-003
 6.3600000E+003, 5.5000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002671E-003
 6.3720000E+003, 5.5100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018205E-003
 6.3840000E+003, 5.5200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001451E-003
 6.3960000E+003, 5.5300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998685E-003
 6.4080000E+003, 5.5400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998871E-003
 6.4200000E+003, 5.5500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004468E-003
 6.4320000E+003, 5.5600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000515E-003
 6.4440000E+003, 5.5700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017540E-003
 6.4560000E+003, 5.5800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005018E-003
 6.4680000E+003, 5.5900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5023435E-003
 6.4800000E+003, 5.6000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012506E-003
 6.4920000E+003, 5.6100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015728E-003
 6.5040000E+003, 5.6200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018522E-003
 6.5160000E+003, 5.6300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992766E-003
 6.5280000E+003, 5.6400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004245E-003
 6.5400000E+003, 5.6500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997195E-003
 6.5520000E+003, 5.6600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003574E-003
 6.5640000E+003, 5.6700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004068E-003
 6.5760000E+003, 5.6800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997772E-003
 6.5880000E+003, 5.6900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012766E-003
 6.6000000E+003, 5.7000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008296E-003
 6.6120000E+003, 5.7100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014396E-003
 6.6240000E+003, 5.7200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4986424E-003
 6.6360000E+003, 5.7300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004226E-003
 6.6480000E+003, 5.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013474E-003
 6.6600000E+003, 5.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008804E-003
 6.6720000E+003, 5.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013656E-003
 6.6840000E+003, 5.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017265E-003
 6.6960000E+003, 5.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002103E-003
 6.7080000E+003, 5.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5025707E-003
 6.7200000E+003, 5.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002960E-003
 6.7320000E+003, 5.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006066E-003
 6.7440000E+003, 5.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010252E-003
 6.7560000E+003, 5.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013302E-003
 6.7680000E+003, 5.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006867E-003
 6.7800000E+003, 5.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992510E-003
 6.7920000E+003, 5.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013539E-003
 6.8040000E+003, 5.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5022862E-003
 6.8160000E+003, 5.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997376E-003
 6.8280000E+003, 5.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010457E-003
 6.8400000E+003, 5.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4993684E-003
 6.8520000E+003, 5.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001963E-003
 6.8640000E+003, 5.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992645E-003
 6.8760000E+003, 5.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4993716E-003
 6.8880000E+003, 5.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5021642E-003
 6.9000000E+003, 5.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001255E-003
 6.9120000E+003, 5.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008673E-003
 6.9240000E+003, 5.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019677E-003
 6.9360000E+003, 5.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001064E-003
 6.9480000E+003, 5.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013675E-003
 6.9600000E+003, 6.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5025856E-003
 6.9720000E+003, 6.0100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014462E-003
 6.9840000E+003, 6.0200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007630E-003
 6.9960000E+003, 6.0300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998499E-003
 7.0080000E+003, 6.0400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010829E-003
 7.0200000E+003, 6.0500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007570E-003
 7.0320000E+003, 6.0600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007053E-003
 7.0440000E+003, 6.0700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009218E-003
 7.0560000E+003, 6.0800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014564E-003
 7.0680000E+003, 6.0900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003011E-003
 7.0800000E+003, 6.1000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015463E-003
 7.0920000E+003, 6.1100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003225E-003
 7.1040000E+003, 6.1200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011304E-003
 7.1160000E+003, 6.1300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018164E-003
 7.1280000E+003, 6.1400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018229E-003
 7.1400000E+003, 6.1500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008715E-003
 7.1520000E+003, 6.1600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007807E-003
 7.1640000E+003, 6.1700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4988738E-003
 7.1760000E+003, 6.1800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5021530E-003
 7.1880000E+003, 6.1900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013167E-003
 7.2000000E+003, 6.2000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012292E-003
 7.2120000E+003, 6.2100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000236E-003
 7.2240000E+003, 6.2200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006867E-003
 7.2360000E+003, 6.2300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997158E-003
 7.2480000E+003, 6.2400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5020748E-003
 7.2600000E+003, 6.2500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4990159E-003
 7.2720000E+003, 6.2600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019933E-003
 7.2840000E+003, 6.2700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008119E-003
 7.2960000E+003, 6.2800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007174E-003
 7.3080000E+003, 6.2900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018154E-003
 7.3200000E+003, 6.3000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019644E-003
 7.3320000E+003, 6.3100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019691E-003
 7.3440000E+003, 6.3200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014336E-003
 7.3560000E+003, 6.3300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003225E-003
 7.3680000E+003, 6.3400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008603E-003
 7.3800000E+003, 6.3500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009474E-003
 7.3920000E+003, 6.3600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006033E-003
 7.4040000E+003, 6.3700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018713E-003
 7.4160000E+003, 6.3800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015416E-003
 7.4280000E+003, 6.3900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001572E-003
 7.4400000E+003, 6.4000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5029577E-003
 7.4520000E+003, 6.4100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4980571E-003
 7.4640000E+003, 6.4200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015048E-003
 7.4760000E+003, 6.4300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010247E-003
 7.4880000E+003, 6.4400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007081E-003
 7.5000000E+003, 6.4500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009395E-003
 7.5120000E+003, 6.4600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018191E-003
 7.5240000E+003, 6.4700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002671E-003
 7.5360000E+003, 6.4800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013879E-003
 7.5480000E+003, 6.4900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006745E-003
 7.5600000E+003, 6.5000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006745E-003
 7.5720000E+003, 6.5100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007649E-003
 7.5840000E+003, 6.5200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019374E-003
 7.5960000E+003, 6.5300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999761E-003
 7.6080000E+003, 6.5400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992855E-003
 7.6200000E+003, 6.5500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008650E-003
 7.6320000E+003, 6.5600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014387E-003
 7.6440000E+003, 6.5700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014075E-003
 7.6560000E+003, 6.5800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010960E-003
 7.6680000E+003, 6.5900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012105E-003
 7.6800000E+003, 6.6000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010443E-003
 7.6920000E+003, 6.6100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5018815E-003
 7.7040000E+003, 6.6200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4999267E-003
 7.7160000E+003, 6.6300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006480E-003
 7.7280000E+003, 6.6400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001353E-003
 7.7400000E+003, 6.6500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001311E-003
 7.7520000E+003, 6.6600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005875E-003
 7.7640000E+003, 6.6700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014094E-003
 7.7760000E+003, 6.6800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5012468E-003
 7.7880000E+003, 6.6900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994140E-003
 7.8000000E+003, 6.7000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009921E-003
 7.8120000E+003, 6.7100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011048E-003
 7.8240000E+003, 6.7200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002652E-003
 7.8360000E+003, 6.7300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996198E-003
 7.8480000E+003, 6.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013758E-003
 7.8600000E+003, 6.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002005E-003
 7.8720000E+003, 6.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994107E-003
 7.8840000E+003, 6.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004585E-003
 7.8960000E+003, 6.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006461E-003
 7.9080000E+003, 6.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5020473E-003
 7.9200000E+003, 6.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014606E-003
 7.9320000E+003, 6.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008990E-003
 7.9440000E+003, 6.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017926E-003
 7.9560000E+003, 6.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4993008E-003
 7.9680000E+003, 6.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004361E-003
 7.9800000E+003, 6.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009824E-003
 7.9920000E+003, 6.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009302E-003
